timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1530020274947,16,Secured Login SOAP Request,200,,Number of Users 1-60,text,true,,525,629,51,51,16,0,1
1530020274954,16,Secured Login SOAP Request,200,,Number of Users 1-110,text,true,,525,629,50,50,16,0,0
1530020275012,15,Secured Login SOAP Request,200,,Number of Users 1-82,text,true,,525,629,51,51,15,0,0
1530020275018,20,Secured Login SOAP Request,200,,Number of Users 1-111,text,true,,525,629,51,51,20,0,0
1530020275046,14,Secured Login SOAP Request,200,,Number of Users 1-61,text,true,,525,629,51,51,14,0,1
1530020275086,13,Secured Login SOAP Request,200,,Number of Users 1-112,text,true,,525,629,51,51,13,0,1
1530020275111,13,Secured Login SOAP Request,200,,Number of Users 1-83,text,true,,525,629,51,51,13,0,0
1530020275153,14,Secured Login SOAP Request,200,,Number of Users 1-113,text,true,,525,629,52,52,14,0,1
1530020275155,14,Secured Login SOAP Request,200,,Number of Users 1-84,text,true,,525,629,52,52,14,0,0
1530020275196,13,Secured Login SOAP Request,200,,Number of Users 1-62,text,true,,525,629,52,52,13,0,0
1530020275221,13,Secured Login SOAP Request,200,,Number of Users 1-114,text,true,,525,629,52,52,13,0,1
1530020275273,14,Secured Login SOAP Request,200,,Number of Users 1-85,text,true,,525,629,53,53,14,0,0
1530020275284,15,Secured Login SOAP Request,200,,Number of Users 1-115,text,true,,525,629,53,53,15,0,1
1530020275307,13,Secured Login SOAP Request,200,,Number of Users 1-63,text,true,,525,629,53,53,13,0,0
1530020275353,12,Secured Login SOAP Request,200,,Number of Users 1-116,text,true,,525,629,53,53,12,0,1
1530020275369,12,Secured Login SOAP Request,200,,Number of Users 1-86,text,true,,525,629,53,53,12,0,0
1530020275408,16,Secured Login SOAP Request,200,,Number of Users 1-64,text,true,,525,629,54,54,15,0,0
1530020275416,14,Secured Login SOAP Request,200,,Number of Users 1-117,text,true,,525,629,53,53,14,0,1
